Business ID,Business,City,State,Zip,Phone,TOB,Dues,Plan,AB Status,Established,Joined,Dropped on,Why,Rating,Inq 1Year,Inq 3Year
90021696,"Aaron's Quality Roofing, Inc.",Ninnekah,OK,73067,(405) 224-9280,Roofing Contractors,$414.00 ,,Not Accredited,1/1/1978,2/8/2011,11/18/2013,"Cancelled, nonpayment of dues",NR,29,46
90013758,Aaron's Seamless Guttering,Oklahoma City,OK,73107,,Gutters,$457.00 ,,Not Accredited,3/1/2008,3/24/2009,11/5/2012,"Cancelled, nonpayment of dues",NR,7,13
90052453,Aaron's Siding and Windows,Noble,OK,73068,(405) 872-9804,Siding Contractors,$474.00 ,PP,Resigned,1/4/2000,5/31/2017,1/17/2018,"OOB - Illness, Death",NR,11,55
5000017,ABBCO Exterminators,Oklahoma City,OK,73159,(405) 681-3722,Pest Control,$400.00 ,,Not Accredited,1/1/1976,5/24/1996,5/15/2002,"Cancelled, nonpayment of dues",A+,12,34
90030111,Abbott Bookmarker Co.,Oklahoma City,OK,73118,(405) 606-8484,Metal Specialties,$450.00 ,,Not Accredited,1/1/2011,2/21/2013,9/9/2014,No Response,A+,4,5
90018654,Abby Roofing,Oklahoma City,OK,73129,(405) 463-1556,Roofing Contractors,$489.00 ,,Not Accredited,2/1/2007,10/12/2009,6/13/2012,"Cancelled, nonpayment of dues",NR,62,93
4006762,ABC Carpet Cleaning,Oklahoma City,OK,73153,(405) 912-9635,Carpet and Rug Cleaners,$408.48 ,,Not Accredited,5/1/1999,6/21/2001,12/19/2005,"Cancelled, nonpayment of dues",A+,14,34
90031457,"ABC Construction Services of Oklahoma, Inc.",Edmond,OK,73034,(405) 359-3747,Construction Services,$450.00 ,,Not Accredited,1/1/2011,6/2/2013,8/18/2015,Revoked,A+,30,101
90005234,abc DataComp,Edmond,OK,73013,(405) 341-5656,Tax Return Preparation,$474.00 ,,Non-Renewal Other Concerns,5/13/2010,7/28/2015,2/22/2017,Other,A+,99,202
7000784,ABC Enterprises,Oklahoma City,OK,73102,(405) 236-3166,Office Furniture,,,Not Accredited,1/1/1971,10/25/1994,10/25/1995,"Cancelled, nonpayment of dues",A+,26,56
90050931,ABC Gutter Company,Edmond,OK,73003,(405) 881-5504,Gutters Contractors,$458.00 ,IP,Resigned,1/20/2014,4/10/2017,1/3/2018,Out of Business,A+,18,76
90023586,ABC Home Exteriors,Oklahoma City,OK,73130,(405) 227-9855,Home Improvement,$414.00 ,,Not Accredited,1/1/2004,7/27/2011,11/20/2013,"Cancelled, nonpayment of dues",NR,10,31
90018815,"ABC Roofing & Remodeling, LLC",Oklahoma City,OK,73116,(405) 620-7181,Roofing Contractors,$469.00 ,,Not Accredited,1/1/2008,6/8/2010,2/14/2012,"Cancelled, nonpayment of dues",NR,37,93
12005014,"ABC Supply Co, Inc.",Oklahoma City,OK,73108,(405) 232-1601,Commercial Products Wholesale and Distributor,$508.67 ,,Not Accredited,6/1/1984,9/9/1999,7/27/2006,"Cancelled, nonpayment of dues",NR,4,5
90027410,ABComputer,Stillwater,OK,74074,(405) 743-0042,Computer Repair,$394.00 ,,Not Accredited,1/1/1998,7/3/2012,10/13/2014,"Cancelled, nonpayment of dues",A+,6,10
90032412,Abel Enterprises,Moore,OK,73160,(405) 759-7738,Small Appliance Services,$450.00 ,,Not Accredited,1/1/2009,3/26/2014,4/1/2015,Revoked,A,165,741
90016428,"Abello Construction, Inc.",Tuttle,OK,73089,(405) 381-3148,General Contractor,$450.00 ,,Revoked for Standards Violation,1/1/1992,8/16/2016,8/28/2018,Revoked,F,107,352
90028117,"Abernathy Spraying Service, Inc.",Tipton,OK,73570,(580) 512-8686,Pest Control,$394.00 ,,Not Accredited,5/18/1977,8/23/2012,10/2/2013,"Cancelled, nonpayment of dues",A+,11,19
5000009,Abide Pest Control,Edmond,OK,73013,(405) 340-8812,Pest Control,$115.00 ,,Not Accredited,1/1/1990,3/11/1991,3/15/1995,No Benefit/Value,A+,36,90
90019959,"Abide Roofing & Construction Co., LLC",Edmond,OK,73034,(405) 301-2004,Roofing Contractors,$444.00 ,,Not Accredited,11/1/2008,9/9/2010,4/17/2012,"Cancelled, nonpayment of dues",NR,46,212
90014915,Abiding Home Health of Oklahoma City,Oklahoma City,OK,73112,(405) 607-2302,Skilled Home Health Care,$394.00 ,,Not Accredited,10/12/2006,6/30/2009,2/28/2011,"Cancelled, nonpayment of dues",A+,39,59
90039260,"Ablaze Commercial Group, LLC",Warr Acres,OK,73132,(405) 283-9936,Direct Mail Advertising,$420.00 ,,Not Accredited,1/1/1998,12/16/2014,11/17/2015,Revoked,A+,4,14
90021344,"Able Electric, LLC",Edmond,OK,73083,(405) 314-0747,Electrician,$375.00 ,,Not Accredited,1/1/2008,12/28/2010,11/12/2015,Revoked,A+,47,156
90024693,"Able Environmental Drilling, LLC",Yukon,OK,73099,(405) 708-0919,Environmental Engineer,$469.00 ,,Not Accredited,1/1/2008,11/2/2011,11/13/2013,"Cancelled, nonpayment of dues",A+,17,28
10000029,"Able Movers, Inc.",Oklahoma City,OK,73147,(405) 946-2924,Moving Companies,$519.00 ,PP,Cancelled -Non-Payment,1/1/1980,2/5/2014,4/9/2019,"Cancelled, nonpayment of dues",A+,105,384
90016987,"Able Paint & Drywall Company, Inc.",Newalla,OK,74857,(405) 420-3554,Painting Contractors,$375.00 ,,Not Accredited,9/1/2008,9/1/2008,10/23/2014,"Cancelled, nonpayment of dues",A+,48,85
13000894,Able Rents,Oklahoma City,OK,73103,(405) 232-3131,Hospital Supplies,,,Not Accredited,4/1/1966,6/7/1985,6/7/1985,"Additional Location, Branch",A+,20,28
90014231,Able Roofing USA,Alva,OK,73717,(580) 327-2260,Roofing Contractors,$435.00 ,,Not Accredited,1/1/1977,5/4/2009,3/31/2012,"Cancelled, nonpayment of dues",NR,44,111
90013720,"Able Security & Investigations, LLC",Oklahoma City,OK,73109,(405) 605-2253,Security Guards,$574.00 ,,Not Accredited,9/1/2006,3/19/2009,4/2/2012,"Cancelled, nonpayment of dues",NR,0,26
90054470,Abney Land Solutions,Shawnee,OK,74801,(405) 250-5099,Dump Truck,$474.00 ,PP,Resigned,2/17/2016,10/31/2017,8/21/2018,Resignation,A+,49,85
90050722,"Abney's Lawn Care, LLC",Tecumseh,OK,74873,(405) 808-6467,Lawn Maintenance,$474.00 ,PP,Cancelled -Non-Payment,2/2/2016,2/21/2017,9/21/2017,"Cancelled, nonpayment of dues",A+,10,59
90018349,Above & Beyond Roofing,Oklahoma City,OK,73132,(405) 603-3687,Roofing Contractors,$435.00 ,,Not Accredited,1/1/2002,4/29/2010,4/12/2013,"Cancelled, nonpayment of dues",NR,24,64
90051061,Above All Construction and Landscaping,Agra,OK,74824,(405) 227-7017,Landscaping Clean Up,$474.00 ,PP,Cancelled -Non-Payment,2/1/2016,5/12/2017,3/6/2018,"Cancelled, nonpayment of dues",A+,62,137
7001456,"Above All Quality & Service Roofing & Construction, LLC",Oklahoma City,OK,73114,(405) 843-1255,Roofing Contractors,$450.00 ,,Cancelled -Non-Payment,1/1/1998,6/17/1998,11/14/2018,"Cancelled, nonpayment of dues",NR,137,349
90052318,"Above All Termite And Pest Control, LLC",Hinton,OK,73047,(405) 245-1160,Pest Control,$474.00 ,PP,Cancelled -Non-Payment,7/18/2008,5/12/2017,4/24/2018,"Cancelled, nonpayment of dues",A+,11,40
90052316,Above and Beyond Lawn,Oklahoma City,OK,73127,(405) 886-4018,Lawn Maintenance,$474.00 ,PP,Cancelled -Non-Payment,1/26/2011,5/12/2017,6/15/2018,"Cancelled, nonpayment of dues",A+,14,35
90018644,"Above It All Roofing and Construction, Inc.",Edmond,OK,73034,(405) 843-2533,Roofing Contractors,$121.75 ,,Not Accredited,8/1/2008,5/18/2010,4/9/2012,"Cancelled, nonpayment of dues",A+,69,139
90052516,Above Painting,Oklahoma City,OK,73112,(405) 549-1945,Painting Contractors,$474.00 ,PP,Non-Renewal Other Concerns,1/1/2006,6/9/2017,5/29/2018,Cancellation,A+,84,177
90015636,"Above Protection Service, LLC",Tecumseh,OK,74873,(405) 808-4774,Security Guards,$420.00 ,,Not Accredited,7/1/2007,9/1/2009,9/8/2009,"Cancelled, nonpayment of dues",NR,2,8
90033578,Above the Deck,Oklahoma City,OK,73162,(405) 494-7700,Roofing Contractors,$458.00 ,IP,Revoked for Standards Violation,12/1/2009,11/9/2013,7/9/2018,Revoked,F,71,275
9004043,Abraham's Bail Bonds,Oklahoma City,OK,73106,(405) 528-8000,Bail Bonds,$450.00 ,,Cancelled -Non-Payment,1/1/1959,7/12/2011,8/30/2017,"Cancelled, nonpayment of dues",A+,31,100
90010890,Abry Brothers Foundation Repair,Houston,TX,77058,(580) 351-1600,Foundation Contractors,$450.00 ,,Not Accredited,01/01/1840,8/8/2014,4/3/2015,Out of Area,A+,22,47
11002003,ABS Golf Cars,Noble,OK,73068,(405) 872-5671,Golf Equipment,$350.00 ,,Not Accredited,7/1/1995,4/12/2001,4/15/2002,"Cancelled, nonpayment of dues",NR,3,18
90035527,"Absolute Building & Construction, LLC",Oklahoma City,OK,73159,(405) 600-9900,General Contractor,$200.00 ,,Not Accredited,7/30/2010,,6/17/2014,Renewal Denied,F,77,159
90010462,Absolute Design Tile & Marble,Mcloud,OK,74851,(405) 802-6466,Ceramic Tile Contractors,$394.00 ,,Not Accredited,1/1/2006,7/7/2008,2/26/2010,"Cancelled, nonpayment of dues",NR,3,7
90017650,Absolute DNA,Oklahoma City,OK,73103,(405) 255-4255,DNA Testing,$435.00 ,,Not Accredited,1/1/2008,2/26/2010,4/1/2014,"Financial, Cash Flow",A+,6,14
90047817,Absolute Home Comfort Systems,Oklahoma City,OK,73102,(918) 584-4721,Insulation Contractors,$275.00 ,,Resigned,1/30/1975,8/3/2016,10/2/2018,Merged,NR,0,13
90040145,Absolute Moving Inc,Oklahoma City,OK,73127,(405) 688-6683,Moving Companies,$474.00 ,,Cancelled -Non-Payment,9/25/2008,2/1/2016,3/14/2017,"Cancelled, nonpayment of dues",NR,38,128
12001971,Absolute Overhead Door,Oklahoma City,OK,73128,(405) 209-9514,Garage Doors,$375.00 ,,Not Accredited,1/1/1984,6/23/2013,7/1/2014,Other,A+,4,20
90021047,Absolute Restoration,Oklahoma City,OK,73129,(405) 632-2391,Roofing Contractors,$469.00 ,,Not Accredited,8/1/1986,12/2/2010,12/6/2011,"Cancelled, nonpayment of dues",NR,35,55
90023606,"Absolute Security, LLC",Choctaw,OK,73020,(405) 281-6611,Burglar Alarm Systems,$489.00 ,,Not Accredited,1/1/2008,7/27/2011,11/13/2013,"Cancelled, nonpayment of dues",NR,6,22
10001868,Absolute Service Co.,Shawnee,OK,74804,(405) 275-7305,Geothermal Heat Pump,$661.00 ,,Not Accredited,1/1/1984,9/5/2001,11/3/2014,"Cancelled, nonpayment of dues",A+,25,94
90010889,"Absolute Signs & Graphics, LLC",Edmond,OK,73034,(405) 990-6789,Signs,$394.00 ,,Not Accredited,1/1/2006,8/11/2008,3/31/2010,"Cancelled, nonpayment of dues",A+,4,8
90059374,"Absolute-Life Cleaning Services of OKC, LLC",Oklahoma City,OK,73159,(405) 761-2771,Cleaning Services,$474.00 ,PP,Cancelled -Non-Payment,5/6/2014,5/15/2018,2/20/2019,"Cancelled, nonpayment of dues",A+,74,74
90011090,Absolutely Medical Massage,Lawton,OK,73501,(580) 678-6950,Massage Therapist,$474.00 ,PP,Resigned,3/1/1998,8/21/2008,3/15/2018,Dissatisfied with Services,A+,16,75
90021133,"AC Dwellings, LLC",Oklahoma City,OK,73118,(405) 627-9193,General Contractor,$450.00 ,,Cancelled -Non-Payment,5/1/1999,12/10/2010,2/1/2017,"Cancelled, nonpayment of dues",A+,58,212
90021749,AC Lawn & Home Care Services,Midwest City,OK,73110,(405) 922-1567,Lawn Maintenance,$474.00 ,PP,Cancelled -Non-Payment,1/1/2004,4/15/2014,4/13/2017,"Cancelled, nonpayment of dues",A+,37,130
12002077,Academy of Real Estate,Oklahoma City,OK,73013,(405) 751-4110,Real Estate,$350.00 ,,Not Accredited,5/1/1985,2/26/1998,6/30/1999,"Cancelled, nonpayment of dues",NR,16,66
90047762,"Acadian Avenue, LLC",Lawton,OK,73507,(844) 228-3683,Marketing Consultant,$474.00 ,PP,Resigned,1/20/2015,6/29/2016,12/11/2017,No Benefit/Value,A+,11,48
90061906,ACB Landscape LLC,Oklahoma City,OK,73170,(405) 830-7502,Landscape Contractors,$474.00 ,PP,Resigned,7/26/2017,8/17/2018,1/24/2019,Out of Business,NR,32,36
90013070,"Accelerated Dealer Services, LLC",Newcastle,OK,73065,(405) 392-3399,Direct Mail Advertising,$450.00 ,,Cancelled -Non-Payment,1/1/2004,2/13/2009,3/7/2016,"Cancelled, nonpayment of dues",A+,50,135
7000911,Accent Remodeling & Design,Oklahoma City,OK,73114,(405) 879-2200,General Contractor,$205.00 ,,Not Accredited,7/1/1992,4/3/1996,9/30/1998,"Cancelled, nonpayment of dues",A+,15,34
90016847,Accent Roofing & Construction,Oklahoma City,OK,73170,(405) 488-5529,Roofing Contractors,$394.00 ,,Not Accredited,11/24/1967,12/16/2009,12/1/2010,"Cancelled, nonpayment of dues",NR,35,67
90021744,"Access Business Capital, LLC",Mustang,OK,73064,(405) 256-6818,Financing Consultants,$394.00 ,,Not Accredited,5/1/2009,2/15/2011,6/21/2012,"Cancelled, nonpayment of dues",A+,13,36
5001499,"Access Communications Services, Inc.",Oklahoma City,OK,73112,(405) 631-9900,Telephone Solicitation,$386.25 ,,Not Accredited,10/1/1986,4/12/1997,9/30/1999,"Cancelled, nonpayment of dues",A+,7,13
90014113,"Access Motors, LLC",Ardmore,OK,73401,(580) 223-4200,Used Car Dealers,$394.00 ,,Not Accredited,3/1/2008,4/17/2009,2/28/2011,"Cancelled, nonpayment of dues",NR,2,5
90033213,"Access Roofing & Restoration, LLC",Oklahoma City,OK,73106,(405) 537-6000,Roofing Contractors,$450.00 ,,Not Accredited,3/21/2013,10/28/2013,1/13/2015,"Cancelled, nonpayment of dues",NR,62,105
90012373,Access Therapy,Pauls Valley,OK,73075,(405) 207-9957,Speech Pathologist,$394.00 ,,Not Accredited,1/1/2007,12/1/2008,8/3/2010,"Cancelled, nonpayment of dues",NR,4,9
90013343,"Accord Construction, Inc.",Edmond,OK,73013,(405) 302-5520,Roofing Contractors,$495.00 ,,Cancelled -Non-Payment,10/1/2006,2/23/2009,4/3/2019,"Cancelled, nonpayment of dues",A+,363,1033
90011459,"Accountable Plumbing, LLC",Purcell,OK,73080,(405) 315-4555,Plumber,$394.00 ,,Not Accredited,1/1/2007,9/24/2008,3/1/2010,"Cancelled, nonpayment of dues",A+,18,44
7001100,"Accredited Financial Service, Inc.",Oklahoma City,OK,73162,(405) 677-2593,Business Consultant,$300.00 ,,Not Accredited,1/1/1989,2/21/1997,6/30/1998,"Cancelled, nonpayment of dues",A+,4,14
90007866,"Accu-Aire Heating, Cooling & Remodeling, LLC",Oklahoma City,OK,73120,(405) 590-3088,Heating and Air Conditioning,$394.00 ,,Not Accredited,1/1/2002,1/4/2008,8/31/2009,"Cancelled, nonpayment of dues",A+,24,37
11001008,Accurate Exterminators,Enid,OK,73703,(405) 721-0931,Pest Control,$350.00 ,,Not Accredited,8/1/1995,3/23/1998,6/30/1999,"Cancelled, nonpayment of dues",A+,8,18
90025089,"Accurate Laboratories, Inc.",Oklahoma City,OK,73149,(405) 670-1388,Equipment Calibration,$575.00 ,,Not Accredited,1/1/2000,12/14/2011,12/29/2015,"Cancelled, nonpayment of dues",NR,13,41
90006657,Ace Dirt Work,Oklahoma City,OK,73129,(405) 634-8201,Excavating Contractors,$393.75 ,,Not Accredited,1/1/1994,9/14/2007,3/31/2009,"Cancelled, nonpayment of dues",A+,12,24
90050778,"Ace Electric, LLC",Stillwater,OK,74074,(405) 612-7182,Electrician,$474.00 ,PP,Cancelled -Non-Payment,11/2/2006,2/28/2017,9/14/2018,"Cancelled, nonpayment of dues",A+,54,88
90022390,Ace Garage Door Company,Edmond,OK,73013,(405) 340-8821,Garage Door Repair,$454.00 ,IP,Cancelled -Non-Payment,5/1/2006,9/25/2015,7/26/2017,"Cancelled, nonpayment of dues",A+,43,139
90002126,Ace Group Inc.,Oklahoma City,OK,73112,(405) 946-8400,Shoe Manufacturers Supplies,$498.75 ,,Not Accredited,1/1/2000,4/4/2006,12/17/2007,"Cancelled, nonpayment of dues",A+,10,15
90032017,"Ace Native America Construction, LLC",Oklahoma City,OK,73120,(321) 424-1312,Roofing Contractors,$375.00 ,,Not Accredited,6/7/2006,7/9/2013,9/9/2014,No Response,A+,15,38
90025084,Ace Quality Fencing,Durant,OK,74701,(580) 924-8903,Fence Sales,$469.00 ,,Not Accredited,1/1/1999,12/14/2011,11/13/2013,"Cancelled, nonpayment of dues",NR,2,13
90018653,"Ace Roofing & Exteriors, LLC",Oklahoma City,OK,73159,(405) 301-7025,Roofing Contractors,$394.00 ,,Not Accredited,9/1/2003,5/19/2010,5/2/2011,"Cancelled, nonpayment of dues",NR,10,24
90019194,Ace Roofing Siding Remodeling,Oklahoma City,OK,73107,(405) 917-5157,Roofing Contractors,$414.00 ,,Not Accredited,1/1/1998,6/26/2010,6/4/2012,"Cancelled, nonpayment of dues",NR,16,51
5000522,Ace Services By The Top Hatter,Norman,OK,73072,(405) 292-0347,Chimney Cleaning,$262.53 ,,Not Accredited,4/1/1988,9/9/1994,9/15/2003,"Cancelled, nonpayment of dues",A+,10,25
90010088,Ace Transmission,Oklahoma City,OK,73141,(405) 427-9500,Transmission,$474.00 ,PP,Cancelled -Non-Payment,2/1/2004,8/31/2017,1/4/2019,"Cancelled, nonpayment of dues",A+,28,59
90024257,Ace's Lawn Care,Lexington,OK,73051,(405) 872-8972,Lawn Care,$414.00 ,,Not Accredited,1/1/2009,9/27/2011,1/5/2014,"Cancelled, nonpayment of dues",A+,9,17
90013347,Aces Roofing & Construction Corporation,Tulsa,OK,74145,(918) 398-9090,Roofing Contractors,$394.00 ,,Not Accredited,1/1/2004,2/23/2009,10/4/2010,"Cancelled, nonpayment of dues",A+,31,46
7000017,Ackerman & McQueen Advertising,Oklahoma City,OK,73118,(405) 843-7777,Advertising Agencies,$950.00 ,,Cancelled -Non-Payment,1/1/1939,5/1/1948,11/29/2016,"Cancelled, nonpayment of dues",A+,20,85
90042301,Acme Foundation & Remodeling,Talala,OK,74080,(405) 201-0303,Foundation Repair,$450.00 ,,Not Accredited,5/1/2014,,5/29/2015,Renewal Denied,NR,7,16
5006682,"Acme Mechanical, LLC",Oklahoma City,OK,73118,(405) 525-5513,Heating and Air Conditioning,$628.00 ,,Not Accredited,8/8/1965,5/4/2009,9/16/2013,"Cancelled, nonpayment of dues",NR,32,101
5003396,Acme Overhead Doors,Bethany,OK,73008,(405) 495-2263,Garage Doors,$350.00 ,,Not Accredited,12/1/1991,10/5/1999,10/15/2000,"Financial, Cash Flow",NR,8,12
90019260,"ACME Roof Systems, Inc.",Oklahoma City,OK,73139,(405) 631-1740,Roofing Contractors,$525.00 ,,Not Accredited,3/20/1993,5/23/2010,10/24/2011,"Cancelled, nonpayment of dues",NR,25,40
90013030,"Acoustic Edge Institute, Inc.",Edmond,OK,73013,(405) 840-3343,Business School,$394.00 ,,Not Accredited,1/1/2001,2/9/2009,1/26/2010,"Cancelled, nonpayment of dues",A+,7,22
9000325,Acre View Pet Hospital PLLC,Edmond,OK,73013,(405) 348-0808,Veterinarian,$479.00 ,,Not Accredited,1/1/1995,6/8/2007,6/4/2012,"Cancelled, nonpayment of dues",A+,16,31
10000327,Action American Transmission,Norman,OK,73071,(405) 447-2130,Transmission,$434.00 ,,Not Accredited,1/1/1976,6/27/2006,1/28/2010,"Cancelled, nonpayment of dues",A+,30,60
13005378,Action Autoglass Outlet,Oklahoma City,OK,73101,(405) 634-4567,Windshield Repair,$393.75 ,,Not Accredited,4/28/2004,6/21/2006,4/17/2008,"Cancelled, nonpayment of dues",NR,3,5
9002020,Action Bail Bonds,Oklahoma City,OK,73102,(405) 272-0786,Bail Bonds,,,Not Accredited,1/1/1975,2/2/1988,5/15/1989,New - NSF in first 3 pmts,NR,1,7
90014118,Action Collection Service,Bethany,OK,73008,(405) 470-8000,Billing Services,$457.00 ,,Not Accredited,1/1/1976,4/17/2009,6/9/2014,No Benefit/Value,A+,23,115
90001369,Action Door & Repair Co.,Oklahoma City,OK,73162,(405) 721-4401,Garage Doors,$771.65 ,,Not Accredited,1/1/1978,9/29/2005,3/31/2009,"Cancelled, nonpayment of dues",A+,22,75
90024588,"Action Electrical Specialties, LLC",McLoud,OK,74851,(405) 204-1067,Electrician,$489.00 ,,Not Accredited,1/1/1997,10/25/2011,11/13/2013,"Cancelled, nonpayment of dues",A+,13,28
90050881,Action First Security Inc,Oklahoma City,OK,73107,(405) 350-6565,Security System Monitors,$519.00 ,PP,Cancelled -Non-Payment,1/29/1997,3/13/2017,4/9/2019,"Cancelled, nonpayment of dues",A+,28,65
90020529,"Action Roofing & Contracting, LLC",Oklahoma City,OK,73114,(405) 209-7660,Roofing Contractors,$450.00 ,,Not Accredited,9/1/2010,10/30/2010,10/18/2016,Termination - Expelled,A+,79,415
90014578,"Action Steel Buildings, LLC",Chandler,OK,74834,(405) 258-6540,Metal Building,$394.00 ,,Not Accredited,1/1/1995,6/1/2009,2/28/2011,"Cancelled, nonpayment of dues",A+,44,161
90021050,Action Wholesale Liquor Co.,Oklahoma City,OK,73135,(405) 682-8527,Wholesale Liquor,$782.00 ,,Not Accredited,1/1/1985,12/2/2010,7/19/2012,"Cancelled, nonpayment of dues",NR,10,50
90006351,"ActiSystems, Inc.",Edmond,OK,73034,(405) 330-1645,Oil Well Drilling,$393.75 ,,Not Accredited,1/1/1993,8/20/2007,8/19/2008,Out of Business,NR,2,14
90014224,"Active Chiropractic Health & Wellness, Inc.",Norman,OK,73072,(405) 321-9300,Chiropractors D.C.,$394.00 ,,Not Accredited,5/1/2008,5/4/2009,12/29/2010,"Cancelled, nonpayment of dues",NR,3,8
90043037,"Acumen Contracting, LLC",Norman,OK,73072,(405) 928-9230,General Contractor,$450.00 ,,Cancelled -Non-Payment,1/1/2012,7/28/2015,8/24/2016,"Cancelled, nonpayment of dues",A+,30,113
13001003,Ad Pro/AdMotions Direct,Oklahoma City,OK,73131,(800) 322-9894,Advertising Specialties,$375.00 ,,Not Accredited,1/1/1950,3/1/2000,3/15/2001,"Cancelled, nonpayment of dues",A+,11,32
90007710,"AD Sponsors, LLC",Oklahoma City,OK,73112,(405) 470-1495,Advertising Agencies,$394.00 ,,Not Accredited,1/1/2007,12/5/2007,8/11/2009,"Cancelled, nonpayment of dues",A+,9,15
9004631,"Ada Ford Lincoln Mercury, Inc.",Ada,OK,74820,(580) 332-6161,New Car Dealers,$496.00 ,,Not Accredited,1/1/1994,6/30/2009,2/28/2011,"Cancelled, nonpayment of dues",A+,63,134
90007536,Ada Guttering & Siding,Ada,OK,74820,(580) 332-7667,Gutters,$394.00 ,,Not Accredited,1/1/1993,11/19/2007,6/29/2009,"Cancelled, nonpayment of dues",A+,28,133
90014687,Ada Residential Care,Ada,OK,74820,(580) 332-7007,Retirement Homes,$394.00 ,,Not Accredited,6/1/2006,6/15/2009,2/28/2011,"Cancelled, nonpayment of dues",NR,1,4
90036314,Adam's Lawn Care & Pest Control of Oklahoma,Shawnee,OK,74801,(405) 788-0076,Lawn Maintenance,$450.00 ,,Cancelled -Non-Payment,1/1/2009,7/8/2014,7/5/2016,"Cancelled, nonpayment of dues",A+,6,29
7000019,Adams Construction Co.,Oklahoma City,OK,73132,(405) 720-1010,General Contractor,$218.00 ,,Not Accredited,1/1/1983,3/27/1986,10/27/2009,"Cancelled, nonpayment of dues",A+,37,54
5001984,Adams Window Tinting,Bethany,OK,73008,(405) 787-6798,Car Window Tinting,$450.00 ,,Not Accredited,1/1/1982,10/2/2014,11/2/2015,"Cancelled, nonpayment of dues",A+,27,82
7000020,Addison O.P.T.I.O.N. Care,Oklahoma City,OK,73127,(405) 789-1600,Home Health Care,$246.78 ,,Not Accredited,1/1/1986,2/15/1991,4/15/1997,"Cancelled, nonpayment of dues",NR,2,4
10002061,Adecco Staffing,Oklahoma City,OK,73139,(405) 635-1411,Personnel Consultants,$668.54 ,,Not Accredited,1/1/1992,9/16/2004,3/31/2009,"Cancelled, nonpayment of dues",A+,7,9
90018589,Adino Roofing,Edmond,OK,73013,(405) 286-0672,Roofing Contractors,$469.00 ,,Not Accredited,1/1/2008,5/17/2010,8/30/2011,"Cancelled, nonpayment of dues",NR,5,14
9004764,Adkins Hill Mobile Home Village,Norman,OK,73072,(405) 364-1732,Manufactured Home Park,$200.00 ,,Not Accredited,1/1/1970,7/8/1994,9/26/1995,No Benefit/Value,A+,14,44
